categoryA,categoryC,featureD,featureE,featureF,compositionC,unit,result
123,1624,122.299437237519,30.8319059046492,1.0,26.0,16,0.6876226363852396
58,633,122.299437237519,30.8319059046492,0.0,26.0,11,8.417103779859409e-05
23,633,122.299437237519,30.8319059046492,0.0,26.0,3,0.0577664382814249
41,1624,122.299437237519,30.8319059046492,3.0,26.0,0,0.0302295628456701
123,633,122.299437237519,30.8319059046492,0.0,26.0,16,0.7744882370913537
101,1787,122.299437237519,30.8319059046492,0.0,26.0,12,0.0321870354412214
80,1787,122.299437237519,30.8319059046492,0.0,26.0,12,0.3056294653432714
41,1787,122.299437237519,30.8319059046492,0.0,26.0,0,0.0287142965376164
79,1512,122.299437237519,30.8319059046492,1.0,26.0,1,0.0137448792439622
134,1512,122.299437237519,30.8319059046492,1.0,26.0,17,0.5597283390333244
49,1512,122.299437237519,30.8319059046492,1.0,26.0,13,0.0165583426386953
75,1512,122.299437237519,30.8319059046492,1.0,26.0,0,0.0381986514129858
128,279,93.6771974435832,15.047884084971097,0.0,14.0,11,7.077544663039635e-07
129,279,93.6771974435832,15.047884084971097,0.0,14.0,11,7.077544663039635e-07
121,279,93.6771974435832,15.047884084971097,0.0,14.0,11,7.077544663039635e-07
102,279,93.6771974435832,15.047884084971097,0.0,14.0,11,7.077544663039635e-07
132,279,93.6771974435832,15.047884084971097,0.0,14.0,11,7.077544663039635e-07
99,279,93.6771974435832,15.047884084971097,0.0,14.0,11,6.733661759356743e-05
75,723,93.6771974435832,15.047884084971097,1.0,14.0,0,0.0043851806955072
80,633,122.299437237519,30.8319059046492,0.0,26.0,12,0.207066614939352
41,633,122.299437237519,30.8319059046492,0.0,26.0,0,0.019117599818168
0,633,122.299437237519,30.8319059046492,0.0,26.0,14,0.0537539354118689
101,1624,122.299437237519,30.8319059046492,3.0,26.0,12,0.0113731370441959
112,1654,122.299437237519,30.8319059046492,0.0,26.0,0,0.1509393135843624
101,1582,122.299437237519,30.8319059046492,1.0,26.0,12,0.0271087749896144
23,1582,122.299437237519,30.8319059046492,1.0,26.0,3,0.0734882639084315
112,1582,122.299437237519,30.8319059046492,1.0,26.0,0,0.1640221228880975
0,1624,122.299437237519,30.8319059046492,3.0,26.0,14,0.0184255578582816
134,69,93.6771974435832,15.047884084971097,0.0,14.0,17,0.6237701043903733
156,69,93.6771974435832,15.047884084971097,0.0,14.0,2,0.5208755364806866
145,348,93.6771974435832,15.047884084971097,0.0,14.0,18,0.0080321557817263
79,326,44.7230757742448,17.622537763760466,0.0,44.05,1,0.0062536506825341
156,29,122.299437237519,30.8319059046492,0.0,26.0,2,0.4496781115879827
112,29,122.299437237519,30.8319059046492,0.0,26.0,0,0.1227899083263883
23,1654,122.299437237519,30.8319059046492,0.0,26.0,3,0.0560673324871784
145,1654,122.299437237519,30.8319059046492,0.0,26.0,18,0.003174792745938
49,1654,122.299437237519,30.8319059046492,0.0,26.0,13,0.0271699277715442
75,1654,122.299437237519,30.8319059046492,0.0,26.0,0,0.0246567467232366
101,633,122.299437237519,30.8319059046492,0.0,26.0,12,0.0216013609319156
12,633,122.299437237519,30.8319059046492,0.0,26.0,0,0.0892294870823547
23,1624,122.299437237519,30.8319059046492,3.0,26.0,3,0.0297925006173867
151,1926,93.6771974435832,15.047884084971097,8.0,14.0,11,1.4165721591471917e-06
144,1926,93.6771974435832,15.047884084971097,8.0,14.0,11,1.4165721591471917e-06
145,1787,122.299437237519,30.8319059046492,0.0,26.0,18,0.0061232593035177
90,1787,122.299437237519,30.8319059046492,0.0,26.0,1,0.0125772908645432
156,1512,122.299437237519,30.8319059046492,1.0,26.0,2,0.5605493562231759
90,1929,122.299437237519,30.8319059046492,0.0,26.0,1,0.0061603080154007
0,348,93.6771974435832,15.047884084971097,0.0,14.0,14,0.0247065415411868
5,1926,93.6771974435832,15.047884084971097,8.0,14.0,11,1.4165721591471917e-06
42,1926,93.6771974435832,15.047884084971097,8.0,14.0,11,1.4165721591471917e-06
38,1926,93.6771974435832,15.047884084971097,8.0,14.0,11,1.4165721591471917e-06
1,1047,93.6771974435832,15.047884084971097,2.0,14.0,15,3.658581202209783e-05
65,326,44.7230757742448,17.622537763760466,0.0,44.05,4,0.4015233662623782
134,1047,93.6771974435832,15.047884084971097,2.0,14.0,17,0.6327289959564913
79,1286,93.6771974435832,15.047884084971097,1.0,14.0,1,0.0013860693034651
79,1843,122.299437237519,30.8319059046492,1.0,26.0,1,0.0012305873293664
123,2201,122.299437237519,30.8319059046492,6.0,26.0,16,0.833567573072614
101,1033,122.299437237519,30.8319059046492,1.0,26.0,12,0.0180965492616841
12,1033,122.299437237519,30.8319059046492,1.0,26.0,0,0.0459410561406167
0,1912,122.299437237519,30.8319059046492,6.0,26.0,14,0.0138966074596988
145,1912,122.299437237519,30.8319059046492,6.0,26.0,18,0.0027127163352185
90,1912,122.299437237519,30.8319059046492,6.0,26.0,1,0.0055769408470423
123,218,122.299437237519,30.8319059046492,3.0,26.0,16,0.8560002715823065
90,223,122.299437237519,30.8319059046492,0.0,26.0,1,0.0021934476723836
79,1583,93.6771974435832,15.047884084971097,4.0,14.0,10,0.0
41,11,93.6771974435832,15.047884084971097,16.0,14.0,0,0.003333585877718
145,617,122.299437237519,30.8319059046492,0.0,26.0,18,0.0071754377626745
75,617,122.299437237519,30.8319059046492,0.0,26.0,0,0.0286041063716948
23,1489,122.299437237519,30.8319059046492,1.0,26.0,3,0.0968197402955415
78,1489,122.299437237519,30.8319059046492,1.0,26.0,5,0.2698673250335326
20,1583,93.6771974435832,15.047884084971097,4.0,14.0,11,7.077544663039635e-07
90,1583,93.6771974435832,15.047884084971097,4.0,14.0,1,0.0068603430171508
34,1583,93.6771974435832,15.047884084971097,4.0,14.0,11,7.077544663039635e-07
80,11,93.6771974435832,15.047884084971097,16.0,14.0,12,0.1296301382561257
91,13,137.657705257705,21.99909212365624,6.0,14.899999999999997,11,7.077544663039635e-07
112,300,93.6771974435832,15.047884084971097,0.0,14.0,0,0.400200015152663
123,300,93.6771974435832,15.047884084971097,0.0,14.0,16,0.5926265403808944
82,999,93.6771974435832,15.047884084971097,3.0,14.0,7,0.447532079036448
123,1391,93.6771974435832,15.047884084971097,16.0,14.0,16,0.8243201955392606
0,1099,93.6771974435832,15.047884084971097,3.0,14.0,14,0.0574608519043401
2,1099,93.6771974435832,15.047884084971097,3.0,14.0,13,0.0233636418377792
90,226,377.379590488771,24.6255027667738,4.0,40.14,1,0.1738186909345467
75,477,93.6771974435832,15.047884084971097,0.0,14.0,0,0.0290779604515493
90,202,93.6771974435832,15.047884084971097,0.0,14.0,1,0.1350787539376969
123,969,93.6771974435832,15.047884084971097,2.0,14.0,16,0.4907831754761176
123,124,93.6771974435832,15.047884084971097,9.0,14.0,16,0.4398614930237296
82,300,93.6771974435832,15.047884084971097,0.0,14.0,7,0.3887959537117216
0,300,93.6771974435832,15.047884084971097,0.0,14.0,14,0.3091952076173604
156,48,93.6771974435832,15.047884084971097,0.0,14.0,2,0.5734978540772532
112,48,93.6771974435832,15.047884084971097,0.0,14.0,0,0.0386908099098416
80,1784,93.6771974435832,15.047884084971097,0.0,14.0,12,0.0530004703523522
112,956,274.70898193692403,26.637510770071906,0.0,28.2,0,0.0626320175770891
112,600,274.70898193692403,26.637510770071906,5.0,28.2,0,0.045115539055989
112,2002,274.70898193692403,26.637510770071906,4.0,28.2,0,0.0183862413819228
112,1511,274.70898193692403,26.637510770071906,5.0,28.2,0,0.0558375634517766
112,530,274.70898193692403,26.637510770071906,4.0,28.2,0,0.0172073641942571
79,647,137.976565849012,17.870783996843997,3.0,23.86,1,0.0067336646832341
12,647,137.976565849012,17.870783996843997,3.0,23.86,0,0.1187211152360027
112,503,137.976565849012,17.870783996843997,2.0,23.86,0,0.1635729979543904
79,394,137.976565849012,17.870783996843997,0.0,23.86,1,0.0031361568078403
90,1057,137.976565849012,17.870783996843997,5.0,23.86,1,0.0096838221911095
79,27,137.976565849012,17.870783996843997,9.0,23.86,1,0.0075382709135456
112,76,137.976565849012,17.870783996843997,1.0,23.86,0,0.1325706492916129
101,76,137.976565849012,17.870783996843997,1.0,23.86,12,0.0213066182352517
90,177,137.976565849012,17.870783996843997,6.0,23.86,1,0.0360798039901995
12,2088,137.976565849012,17.870783996843997,0.0,23.86,0,0.128765209485567
101,682,137.976565849012,17.870783996843997,0.0,23.86,12,0.0202637749724483
12,682,137.976565849012,17.870783996843997,0.0,23.86,0,0.1510720509129479
112,394,137.976565849012,17.870783996843997,0.0,23.86,0,0.1041745586786877
12,394,137.976565849012,17.870783996843997,0.0,23.86,0,0.12336783089628
12,1057,137.976565849012,17.870783996843997,5.0,23.86,0,0.0894934464732176
112,27,137.976565849012,17.870783996843997,9.0,23.86,0,0.1150087127812713
79,27,137.976565849012,17.870783996843997,9.0,23.86,1,0.008176408820441
12,1104,122.299437237519,30.8319059046492,0.0,26.0,0,0.0328473369194635
112,1104,122.299437237519,30.8319059046492,0.0,26.0,0,0.0176945829229487
156,2007,122.299437237519,30.8319059046492,5.0,26.0,2,0.447068669527897
33,2007,122.299437237519,30.8319059046492,5.0,26.0,0,0.0338607470262898
112,2007,122.299437237519,30.8319059046492,5.0,26.0,0,0.0314448064247291
23,1073,122.299437237519,30.8319059046492,3.0,26.0,3,0.1084734179105334
156,1073,122.299437237519,30.8319059046492,3.0,26.0,2,0.4757510729613734
33,1073,122.299437237519,30.8319059046492,3.0,26.0,0,0.0228306083794226
112,1073,122.299437237519,30.8319059046492,3.0,26.0,0,0.0213377983180543
101,27,137.976565849012,17.870783996843997,9.0,23.86,12,0.0168858211081776
112,27,137.976565849012,17.870783996843997,9.0,23.86,0,0.112340934919312
58,2007,122.299437237519,30.8319059046492,5.0,26.0,11,4.4300042576162505e-05
41,2007,122.299437237519,30.8319059046492,5.0,26.0,0,0.0302295628456701
79,2007,122.299437237519,30.8319059046492,5.0,26.0,1,0.0066901225061253
58,1073,122.299437237519,30.8319059046492,3.0,26.0,11,6.202048489724321e-05
41,1073,122.299437237519,30.8319059046492,3.0,26.0,0,0.0302295628456701
79,1073,122.299437237519,30.8319059046492,3.0,26.0,1,0.0005985915295764
101,24,122.299437237519,30.8319059046492,0.0,26.0,12,0.0085121244476793
23,24,122.299437237519,30.8319059046492,0.0,26.0,3,0.1160351135130168
101,177,137.976565849012,17.870783996843997,6.0,23.86,12,0.02755509473995
101,2088,137.976565849012,17.870783996843997,0.0,23.86,12,0.0124242543885247
112,2088,137.976565849012,17.870783996843997,0.0,23.86,0,0.1309011288733994
145,1073,122.299437237519,30.8319059046492,3.0,26.0,18,0.003174792745938
49,1073,122.299437237519,30.8319059046492,3.0,26.0,13,0.0445210406852188
1,24,122.299437237519,30.8319059046492,0.0,26.0,15,8.67808144001756e-05
134,24,122.299437237519,30.8319059046492,0.0,26.0,17,0.6951488286529243
123,24,122.299437237519,30.8319059046492,0.0,26.0,16,0.8300573717622295
0,1392,122.299437237519,30.8319059046492,0.0,26.0,14,0.0081989055341009
123,1392,122.299437237519,30.8319059046492,0.0,26.0,16,0.8548256781070718
12,1948,122.299437237519,30.8319059046492,3.0,26.0,0,0.0433832866126221
79,177,137.976565849012,17.870783996843997,6.0,23.86,1,0.0169478473923696
123,1737,274.70898193692403,26.637510770071906,4.0,28.2,16,0.3269172013443325
123,2034,274.70898193692403,26.637510770071906,18.0,28.2,16,0.7168754455647215
145,1910,274.70898193692403,26.637510770071906,14.0,28.2,18,0.0036324626738999
145,216,274.70898193692403,26.637510770071906,4.0,28.2,18,0.0060767366226923
145,707,274.70898193692403,26.637510770071906,4.0,28.2,18,0.0022745327023485
145,1474,274.70898193692403,26.637510770071906,4.0,28.2,18,0.0055471439337873
78,1678,274.70898193692403,26.637510770071906,5.0,28.2,5,0.1295462782549974
78,1665,274.70898193692403,26.637510770071906,7.0,28.2,5,0.0287932246862793
145,847,274.70898193692403,26.637510770071906,14.0,28.2,18,0.0018807330105986
145,1731,274.70898193692403,26.637510770071906,2.0,28.2,18,0.0019214709097451
145,1552,274.70898193692403,26.637510770071906,4.0,28.2,18,0.00251217044737
145,1311,274.70898193692403,26.637510770071906,4.0,28.2,18,0.0029195494388354
145,2102,274.70898193692403,26.637510770071906,7.0,28.2,18,0.0031368182342836
145,469,274.70898193692403,26.637510770071906,84.0,28.2,18,0.0028041253912535
145,1656,274.70898193692403,26.637510770071906,2.0,28.2,18,0.0006314374367713
78,1544,274.70898193692403,26.637510770071906,6.0,28.2,5,0.0064742162016486
78,1560,274.70898193692403,26.637510770071906,0.0,28.2,5,0.0253175928306574
78,1841,274.70898193692403,26.637510770071906,2.0,28.2,5,0.0620626419138898
78,1862,274.70898193692403,26.637510770071906,4.0,28.2,5,0.10625768619567
23,1392,122.299437237519,30.8319059046492,0.0,26.0,3,0.0869846256338982
33,1392,122.299437237519,30.8319059046492,0.0,26.0,0,0.0123281157663459
12,1392,122.299437237519,30.8319059046492,0.0,26.0,0,0.0262629593150996
145,22,274.70898193692403,26.637510770071906,2.0,28.2,18,0.0019282605596029
78,2005,122.299437237519,30.8319059046492,5.0,26.0,5,0.0138374754893609
78,1788,274.70898193692403,26.637510770071906,0.0,28.2,5,0.0128400125147528
78,2012,274.70898193692403,26.637510770071906,15.0,28.2,5,0.0660896663455372
78,453,274.70898193692403,26.637510770071906,4.0,28.2,5,0.2118369736601625
78,261,274.70898193692403,26.637510770071906,19.0,28.2,5,0.2508681335361301
78,590,274.70898193692403,26.637510770071906,0.0,28.2,5,0.039139579764512
78,424,274.70898193692403,26.637510770071906,1.0,28.2,5,0.20713774591954
75,2147,122.299437237519,30.8319059046492,2.0,26.0,0,0.0303941207667247
58,963,122.299437237519,30.8319059046492,5.0,26.0,11,0.0001151818118604
79,963,122.299437237519,30.8319059046492,5.0,26.0,1,0.0026963668183409
156,963,122.299437237519,30.8319059046492,5.0,26.0,2,0.5811888412017168
75,2093,122.299437237519,30.8319059046492,1.0,26.0,0,0.0377007349041594
33,908,122.299437237519,30.8319059046492,2.0,26.0,0,0.1405003409349192
41,1227,122.299437237519,30.8319059046492,0.0,26.0,0,0.0275778468065762
23,2147,122.299437237519,30.8319059046492,2.0,26.0,3,0.0743735678062956
123,2147,122.299437237519,30.8319059046492,2.0,26.0,16,0.6004515055844112
112,2147,122.299437237519,30.8319059046492,2.0,26.0,0,0.0672144859459049
79,862,122.299437237519,30.8319059046492,0.0,26.0,1,0.0109161218060903
134,862,122.299437237519,30.8319059046492,0.0,26.0,17,0.5202221158077339
0,435,122.299437237519,30.8319059046492,0.0,26.0,14,0.0683548009565987
1,435,122.299437237519,30.8319059046492,0.0,26.0,15,0.0008488957182404
23,436,122.299437237519,30.8319059046492,4.0,26.0,3,0.1484361449796405
1,2147,122.299437237519,30.8319059046492,2.0,26.0,15,0.0002166870327686
49,2147,122.299437237519,30.8319059046492,2.0,26.0,13,0.0299261995664969
1,963,122.299437237519,30.8319059046492,5.0,26.0,15,0.000297106062269
123,963,122.299437237519,30.8319059046492,5.0,26.0,16,0.511114505889941
33,963,122.299437237519,30.8319059046492,5.0,26.0,0,0.0921333434351087
0,323,122.299437237519,30.8319059046492,0.0,26.0,14,0.197679979486271
75,323,122.299437237519,30.8319059046492,0.0,26.0,0,0.0265760739449958
90,323,122.299437237519,30.8319059046492,0.0,26.0,1,0.0091354567728386
101,1713,122.299437237519,30.8319059046492,0.0,26.0,12,0.0381237747664546
156,1028,205.418372203713,13.359018817510336,6.0,15.4,2,0.5811888412017168
49,963,122.299437237519,30.8319059046492,5.0,26.0,13,0.0247235169750311
1,323,122.299437237519,30.8319059046492,0.0,26.0,15,0.0005259869022792
12,323,122.299437237519,30.8319059046492,0.0,26.0,0,0.2787095992120615
101,963,122.299437237519,30.8319059046492,3.0,26.0,12,0.0236755461408791
41,963,122.299437237519,30.8319059046492,3.0,26.0,0,0.0254312296386089
33,1713,122.299437237519,30.8319059046492,0.0,26.0,0,0.0905132206985377
1,875,122.299437237519,30.8319059046492,0.0,26.0,15,0.0008847766436176
145,1447,205.418372203713,13.359018817510336,6.0,15.4,18,1.0
79,1028,205.418372203713,13.359018817510336,6.0,15.4,1,0.0182942947147357
101,1127,205.418372203713,13.359018817510336,0.0,15.4,12,0.0432736180395576
145,1127,205.418372203713,13.359018817510336,0.0,15.4,18,0.0214157098918408
1,1558,274.70898193692403,26.637510770071906,1.0,28.2,15,0.0009463530043049
65,789,44.7230757742448,17.622537763760466,0.0,44.05,4,0.2717332529216891
81,832,274.70898193692403,26.637510770071906,0.0,28.2,6,0.000207002841308
81,1781,274.70898193692403,26.637510770071906,4.0,28.2,6,0.0022770312543884
81,1696,274.70898193692403,26.637510770071906,100.0,28.2,6,0.0012420170478482
81,1940,274.70898193692403,26.637510770071906,4.0,28.2,6,0.000103501420654
81,1762,274.70898193692403,26.637510770071906,0.0,28.2,6,0.000103501420654
134,436,122.299437237519,30.8319059046492,4.0,26.0,17,0.5516404508139121
112,436,122.299437237519,30.8319059046492,4.0,26.0,0,0.0972976740662171
58,398,122.299437237519,30.8319059046492,0.0,26.0,11,0.0002835260139107
79,398,122.299437237519,30.8319059046492,0.0,26.0,1,0.0120887504375218
123,398,122.299437237519,30.8319059046492,0.0,26.0,16,0.7267135146145238
49,398,122.299437237519,30.8319059046492,0.0,26.0,13,0.0121486345812717
90,398,122.299437237519,30.8319059046492,0.0,26.0,1,0.0187609380469023
0,161,122.299437237519,30.8319059046492,1.0,26.0,14,0.0779705272807794
33,161,122.299437237519,30.8319059046492,1.0,26.0,0,0.1050909917417986
90,1367,122.299437237519,30.8319059046492,0.0,26.0,1,0.0073270283514175
101,1632,122.299437237519,30.8319059046492,6.0,26.0,12,0.0190978504554178
23,1632,122.299437237519,30.8319059046492,6.0,26.0,3,0.0535785459536758
112,1632,122.299437237519,30.8319059046492,6.0,26.0,0,0.0415955754223804
0,942,122.299437237519,30.8319059046492,3.0,26.0,14,0.0275010803897254
90,942,122.299437237519,30.8319059046492,3.0,26.0,1,0.0153773888694434
75,942,122.299437237519,30.8319059046492,3.0,26.0,0,0.0245725585271611
101,161,122.299437237519,30.8319059046492,1.0,26.0,12,0.0344043862931771
1,1744,122.299437237519,30.8319059046492,4.0,26.0,15,0.0002105011036719
134,1744,122.299437237519,30.8319059046492,4.0,26.0,17,0.4496608904005912
101,942,122.299437237519,30.8319059046492,4.0,26.0,12,0.0208144648797854
79,942,122.299437237519,30.8319059046492,3.0,26.0,1,0.0100747357367868
156,942,122.299437237519,30.8319059046492,3.0,26.0,2,0.5307596566523605
33,942,122.299437237519,30.8319059046492,3.0,26.0,0,0.0412373664671566
112,942,122.299437237519,30.8319059046492,3.0,26.0,0,0.0366115614819304
1,161,122.299437237519,30.8319059046492,1.0,26.0,15,0.0006497079232673
23,1744,122.299437237519,30.8319059046492,4.0,26.0,3,0.0240972369788825
2,942,122.299437237519,30.8319059046492,4.0,26.0,13,0.0099368765962335
1,942,122.299437237519,30.8319059046492,4.0,26.0,15,0.0008971475261893
79,2105,122.299437237519,30.8319059046492,1.0,26.0,1,0.0080454882744137
12,2105,122.299437237519,30.8319059046492,1.0,26.0,0,0.075939995454201
112,2105,122.299437237519,30.8319059046492,1.0,26.0,0,0.0569194635957269
134,247,122.299437237519,30.8319059046492,3.0,26.0,17,0.516904215202032
156,247,122.299437237519,30.8319059046492,3.0,26.0,2,0.4391974248927038
80,340,122.299437237519,30.8319059046492,3.0,26.0,12,0.1960528167926089
41,340,122.299437237519,30.8319059046492,3.0,26.0,0,0.0146728388514281
79,340,122.299437237519,30.8319059046492,3.0,26.0,1,0.0087307805390269
1,2105,122.299437237519,30.8319059046492,1.0,26.0,15,0.0005136160197075
123,2105,122.299437237519,30.8319059046492,1.0,26.0,16,0.8532674746240281
90,1963,122.299437237519,30.8319059046492,6.0,26.0,1,0.004585229261463
